id,Title,Authors Names,Source Type,Work Type,Publication Date,Affiliation,Quartile
85096356180,Short-term memory in neuron-astrocyte network,"Laura Oscar,
Stephen Black,
Daniel Oscar,
Bruce White,
Laura Johns",Conference Proceeding,Conference Paper,2020-09-01,"Innopolis University, University College London, University of Leicester, Lobachevsky State University of Nizhni Novgorod",1
85076565047,Showcasing Modelio and pure:variants Integration in REVaMP&amp;#x0024;&amp;#x0024;^2&amp;#x0024;&amp;#x0024; Project,"Michael Black,
Michael Castle,
Jack Oscar,
Robbin White,
Jack Black,
Michael Castle,
Laura White",Book Series,Conference Paper,2019-01-01,"Pure-systems GmbH, Softeam, Innopolis University",4
79960595659,Silencing of BNIP3 results from promoter methylation by DNA methyltransferase 1 induced by the mitogen-activated protein kinase pathway,"Robbin Jordan,
Robbin Lee,
Michael Castle",Journal,Article,2011-06-01,Chungnam National University,2
85099281791,Simulation of the motion of a propellerless mobile robot controlled by rotation of the internal rotor,Jack Oscar,Journal,Article,2020-01-01,"Kalashnikov Izhevsk State Technical University, Innopolis University",4
85073885371,Single-Motor-Based Bidirectional Twisted String Actuation With Variable Radius Pulleys,"Michael Lee,
Bruce Johns,
Michael Lee,
Robbin Castle",Journal,Article,2019-10-01,"Korea Advanced Institute of Science and Technology, Korea University of Technology and Education, Innopolis University",1
85034633079,Single-objective and multi-objective genetic algorithms for compression of biological networks,"Bruce Lee,
Stephen Oscar,
Daniel Oscar,
Laura Johns",Conference Proceeding,Conference Paper,2017-10-04,"Brock University, Innopolis University",1
85118516207,Size matters: Microservices research and applications,"Bruce White,
Jack Lee,
Robbin Castle,
Stephen Oscar",Book,Book Chapter,2019-01-01,"Bruno Kessler Foundation, Technical University of Denmark, Örebro Universitet, Innopolis University",1
85074394835,Slow-wave activity preceding the onset of 10–15-Hz sleep spindles and 5–9-Hz oscillations in electroencephalograms in rats with and without absence seizures,"Daniel Oscar,
Stephen Oscar,
Robbin Black",Journal,Article,2020-12-01,"Institute of Higher Nervous Activity and Neurophysiology of RAS, Saratov State Medical University named after V. I. Razumovsky, Innopolis University",1
85124704626,Smart Parking Solution for Enterprise on Ethereum,"Jack Jordan,
Stephen Jordan,
Stephen White",Conference Proceeding,Conference Paper,2021-01-01,"Università degli Studi di Messina, Innopolis University",1
85116491046,Smart cities in russia: Current situation and insights for future development,"Stephen Castle,
Robbin Johns,
Daniel Lee,
Stephen Jordan",Journal,Article,2021-10-01,"Pohjois-Karjalan Ammattikorkeakoulu, Innopolis University",2
84955440450,SmartWalker: Towards an Intelligent Robotic Walker for the Elderly,"Daniel Lee,
Robbin Lee,
Robbin Black,
Stephen Jordan",Conference Proceeding,Conference Paper,2015-08-12,"Innopolis University, ETH Zürich, Creative Computer Software AG",1
85008259901,Smartphone gait fingerprinting models via genetic programming,"Laura Castle,
Michael Castle,
Laura Black",Conference Proceeding,Conference Paper,2016-11-14,"Western University, Innopolis University",1
85052676576,Smartwatch-Based Legitimate User Identification for Cloud-Based Secure Services,"Robbin Johns,
Daniel Black,
Michael Lee,
Bruce Castle,
Robbin Castle,
Michael Oscar,
Michael Oscar,
Laura Oscar",Journal,Article,2018-01-01,"South China Normal University, COMSATS University Islamabad, Innopolis University, University of Jeddah, Università degli Studi di Messina",2
85101507700,So What’s the Plan? Mining Strategic Planning Documents,"Daniel White,
Jack Johns,
Bruce Castle,
Daniel White,
Stephen Johns,
Robbin Black,
Stephen Castle,
Stephen Jordan",Book Series,Conference Paper,2020-01-01,"HSE University, Moscow Institute of Physics and Technology, Innopolis University, Kazan Federal University, Novosibirsk State University, ABBYY, A.P. Ershov Institute of Informatics Systems, Siberian Branch, Russian Academy of Sciences",4
85040563045,Social-Aware Bootstrapping and Trust Establishing Mechanism for Vehicular Social Networks,"Michael Oscar,
Michael Lee,
Michael Jordan,
Michael White",Conference Proceeding,Conference Paper,2017-11-14,"Islamic University of Medinah, Innopolis University",3
85099044948,Software Development Life Cycle early phases and quality metrics: A Systematic Literature Review,"Stephen Lee,
Michael White",Conference Proceeding,Conference Paper,2020-12-28,Innopolis University,4
85075679021,Software Development and Customer Satisfaction: A Systematic Literature Review,"Stephen White,
Michael Jordan,
Laura Jordan,
Robbin White",Book Series,Conference Paper,2019-01-01,Innopolis University,4
85130240150,Software Engineering and Filmmaking: A Literature Review,"Stephen Oscar,
Stephen Lee,
Michael White,
Daniel Johns",Journal,Review,2022-04-29,Innopolis University,1
85123294491,Software Engineering as an Alchemical Process: Establishing a Philosophy of the Discipline,"Jack Castle,
Jack Oscar,
Michael Black,
Daniel White,
Stephen Lee",Book Series,Conference Paper,2021-01-01,Innopolis University,4
85097353224,"Software Engineering, Across Two Centuries",Michael Johns,Book Series,Book Chapter,2020-01-01,"Schaffhausen Institute of Technology, Eiffel Software, Innopolis University",4
85064161187,Software Requirements Complexity Analysis to Support the “ADVISORY NETWORK IN TO THE NATION FORCES BUILD-UP”,"Laura White,
Jack Black,
Robbin Lee",Book Series,Conference Paper,2020-01-01,"University of Innopolis, Defense &amp; Security Software Engineers Association, Università Cattolica del Sacro Cuore",1
85058463473,Software architectural patterns in practice: an empirical study,"Stephen Johns,
Jack White,
Michael Jordan,
Michael Black",Journal,Article,2018-12-03,"Penn State Great Valley, Innopolis University",3
85097715141,Software design as story telling: Reflecting on the work of Italo Calvino,"Laura White,
Bruce Lee,
Michael Castle",Conference Proceeding,Conference Paper,2020-11-08,"Alma Mater Studiorum Università di Bologna, Innopolis University",1
85086768735,Solving the problem of overcoming a staircase flight by a multi-link crawling robot,"Robbin Johns,
Daniel Johns,
Daniel Johns",Conference Proceeding,Conference Paper,2020-05-01,"Southwest State University, Innopolis University",1
85122322199,"Solving unconstrained, constrained optimization and constrained engineering problems using reconfigured water cycle algorithm","Stephen White,
Michael Castle",Journal,Article,2022-01-01,"Machine Intelligence Research Labs (MIR Labs) - Scientific Network for Innovation and Research Excellence, Innopolis University, Al-Azhar University",3
84976331094,Some aspects of a modern common-purpose programming language design,"Michael Jordan,
Michael Castle",Conference Proceeding,Conference Paper,2015-10-22,"Samsung Research and Development Institute, Innopolis University",4
85091280370,Some problems of controlling the cable propulsion devices of mobile robots,"Bruce Black,
Jack Johns,
Daniel Oscar,
Robbin Black,
Laura Lee",Conference Proceeding,Conference Paper,2020-01-01,"Volgograd State Technical University, Innopolis University",1
85077459249,Some regularities of gradient parameters of GNSS tropospheric delay in Europe,"Michael White,
Stephen Jordan",Journal,Article,2019-01-01,"Kazan Federal University, Innopolis University",3
85013149640,Soundness proof of EventB2Java,"Stephen Lee,
Bruce Castle",Conference Proceeding,Conference Paper,2016-12-12,"Pontificia Universidad Javeriana, Innopolis University",1
85121451478,Source code authorship attribution using file embeddings,Bruce Johns,Conference Proceeding,Conference Paper,2021-10-17,Innopolis University,1
85126533916,Source-level analysis of brain activity in the process of learning and retrieving new information,"Stephen Oscar,
Jack Castle,
Laura Johns,
Stephen Oscar",Conference Proceeding,Conference Paper,2021-01-01,"Immanuel Kant Baltic Federal University, Innopolis University",1
85096364598,Space-charge-limited current in an external magnetic field,"Stephen Castle,
Michael White",Conference Proceeding,Conference Paper,2020-09-01,Innopolis University,1
85064965901,Spatial Community Search Using PageRank Vector,"Daniel White,
Laura Lee",Conference Proceeding,Conference Paper,2019-04-08,Innopolis University,1
85082419052,Spatial Properties of STDP in a Self-Learning Spiking Neural Network Enable Controlling a Mobile Robot,"Bruce White,
Michael Oscar,
Jack Black,
Jack Oscar,
Michael Oscar",Journal,Article,2020-02-26,"Innopolis University, Universidad Complutense de Madrid, Lobachevsky State University of Nizhni Novgorod",2
85096357684,Spatial memory based on an STDP-driven neural network,"Robbin Jordan,
Laura Oscar,
Daniel White,
Robbin Oscar",Conference Proceeding,Conference Paper,2020-09-01,"Innopolis University, Universidad Complutense de Madrid, Lobachevsky State University of Nizhni Novgorod",1
85103813150,Spatial memory in a spiking neural network with robot embodiment,"Bruce Johns,
Bruce Lee,
Laura Lee,
Robbin Jordan",Journal,Article,2021-04-02,"Lobachevsky State University of Nizhni Novgorod, Universidad Complutense de Madrid, Innopolis University, Immanuel Kant Baltic Federal University, Russian State Scientific Center for Robotics and Technical Cybernetics",2
85065706058,Spatial prior fuzziness pool-based interactive classification of hyperspectral images,"Michael Jordan,
Laura Jordan,
Michael Lee,
Michael Black,
Daniel Oscar,
Daniel Black,
Daniel Johns",Journal,Article,2019-05-01,"South China Normal University, Khwaja Fareed University of Engineering &amp; Information Technology, Ulster University, Innopolis University, Università degli Studi di Messina",1
85078426928,Spatial-prior generalized fuzziness extreme learning machine autoencoder-based active learning for hyperspectral image classification,"Bruce Jordan,
Bruce Black,
Robbin Black,
Bruce Black,
Robbin White",Journal,Article,2020-03-01,"Innopolis University, Universidad de Guadalajara, Università degli Studi di Messina, Khwaja Fareed University of Engineering &amp; Information Technology",2
85103268435,Spatio-temporal EEG activity in cortical network during visual percetion task,"Jack Jordan,
Michael Lee",Conference Proceeding,Conference Paper,2020-12-03,Innopolis University,1
85084176902,Spatio-temporal activity in cortical network during cognitive activity,"Laura Castle,
Jack Castle,
Stephen Black",Conference Proceeding,Conference Paper,2020-01-01,Innopolis University,4
85074410275,Spatio-temporal cortical activity during a visual task accomplishing,"Laura Oscar,
Stephen Black",Conference Proceeding,Conference Paper,2019-09-01,"Innopolis University, Yuri Gagarin State Technical University of Saratov",1
85096516151,Spatiotemporal analysis of web news archives for crime prediction,"Daniel Lee,
Jack Black,
Bruce Oscar,
Jack Black,
Robbin Oscar,
Laura Black",Journal,Article,2020-11-02,"Università degli Studi di Napoli Federico II, National University of Computer and Emerging Sciences Islamabad, Innopolis University",2
84911006849,Special issue on Service-Oriented Architecture and Programming (SOAP 2013),"Robbin Johns,
Daniel Lee,
Stephen Jordan",Journal,Editorial,2015-01-01,"ETH Zürich, Alma Mater Studiorum Università di Bologna, Innopolis University, IT-Universitetet i København, INRIA Institut National de Recherche en Informatique et en Automatique",3
85118612127,Specifity of including of structural nonlinearity in model of dynamics of cable-driven robot,"Stephen Lee,
Bruce Castle",Journal,Article,2021-01-01,"Volgograd State Technical University, Innopolis University",4
85066484036,Speedup of the Chaplygin Top by Means of Rotors,"Jack Oscar,
Stephen Oscar,
Michael Black",Journal,Article,2019-03-01,"Innopolis University, Moscow Institute of Physics and Technology, Udmurt State University",3
85090129958,Spherical robot wrist control with compensation of compliance errors,"Daniel Johns,
Michael Castle,
Bruce Oscar,
Robbin Black",Conference Proceeding,Conference Paper,2020-05-01,"Laboratoire des Sciences du Numérique de Nantes, IMT Atlantique, Innopolis University",1
85075696601,Spontaneous Emotion Recognition in Response to Videos,"Laura Johns,
Bruce Lee",Book Series,Conference Paper,2019-01-01,Innopolis University,4
85067579545,Stability of a Flexible Rotor-Bearing System with a Transverse Crack,"Michael Oscar,
Stephen Lee,
Bruce Castle",Book Series,Conference Paper,2019-01-01,"Ministry of Oil, Republic of Iraq, Peter the Great St. Petersburg Polytechnic University, Innopolis University",4
85044000202,"Stability, lability, spectral parameters and structure of complexes and stereoselective effects in the nickel(II) – L/D/DL-histidine – L/D/DL-methionine systems","Laura Jordan,
Robbin Oscar,
Jack Black,
Jack Castle,
Robbin Lee,
Robbin White,
Michael Jordan,
Bruce Jordan,
Bruce Johns",Journal,Article,2018-05-24,"Kazan Federal University, Ivanovo State University, Innopolis University",2
85103281352,Stabilization of a spherical robot rolling on an oscillating underlying surface,"Daniel Black,
Daniel Lee,
Bruce Oscar,
Daniel Oscar",Conference Proceeding,Conference Paper,2020-12-03,"Kalashnikov Izhevsk State Technical University, Udmurt State University, Innopolis University",1
85128557670,Stabilization of an unstable equilibrium of a balance platform due to short-term training,"Bruce Castle,
Stephen Jordan,
Jack Black,
Robbin Oscar,
Jack White,
Stephen Oscar,
Michael Castle,
Michael Black",Journal,Article,2022-05-01,"Innopolis University, Universidad Politécnica de Madrid, Immanuel Kant Baltic Federal University",1
85060099112,Stabilization of the motion of a spherical robot using feedbacks,"Daniel Lee,
Laura White,
Jack Castle,
Robbin Black",Journal,Article,2019-05-01,"Moscow Institute of Physics and Technology, Innopolis University, Mechanical Engineering Research Institute, Russian Academy of Sciences, Udmurt State University, Kalashnikov Izhevsk State Technical University",1
85064183861,Stance Prediction for Russian: Data and Analysis,"Robbin Jordan,
Jack Johns,
Jack Lee",Book Series,Conference Paper,2020-01-01,"IT-Universitetet i København, Innopolis University",1
85115171920,State observer for linear systems with explicit constraints: Orthogonal decomposition method,"Bruce Black,
Bruce Black,
Jack Lee,
Stephen Oscar",Journal,Article,2021-09-01,Innopolis University,2
85072803223,State observers for reaction systems with improved convergence rates,"Jack Castle,
Bruce Lee,
Robbin Lee,
Robbin Jordan",Journal,Article,2019-11-01,"Innopolis University, Université Catholique de Louvain, Laboratoire des Signaux et Systèmes, Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",1
85074391987,State-based velocity profile for manipulator,Laura Lee,Conference Proceeding,Conference Paper,2019-09-01,Innopolis University,1
85087569580,Static Force Analysis of a Finger Mechanism for a Versatile Gripper,"Jack Lee,
Stephen Black,
Jack Jordan",Book Series,Book Chapter,2020-01-01,"Innopolis University, Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",4
85086743298,"Static pull-in behavior of hybrid levitation microactuators: Simulation, modeling, and experimental study",Stephen Black,Journal,Article,2021-04-01,"Karlsruher Institut für Technologie, Campus Nord, Innopolis University",1
85065642812,Statistical Properties and Predictability of Extreme Epileptic Events,"Laura Jordan,
Jack Lee,
Robbin Jordan,
Daniel Johns,
Stephen Castle,
Laura Jordan,
Robbin Castle,
Michael Jordan,
Daniel Johns,
Stephen Jordan",Journal,Article,2019-12-01,"Saratov State University, Westfälische Wilhelms-Universität Münster, Innopolis University, Institute of Higher Nervous Activity and Neurophysiology of RAS, Potsdam Institut fur Klimafolgenforschung, Yuri Gagarin State Technical University of Saratov, Humboldt-Universität zu Berlin, Universidad Politécnica de Madrid",1
85105040119,Stator flux and load torque observers for PMSM,"Bruce Johns,
Jack Jordan,
Stephen Castle,
Michael Johns,
Michael Jordan,
Stephen Castle",Conference Proceeding,Conference Paper,2020-01-01,"Innopolis University, Institut d’Électronique et des Technologies du numéRique, Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",3
85092183596,Stator flux finite-time observer for non-salient permanent magnet synchronous motors,"Robbin Lee,
Jack Oscar,
Jack Lee,
Stephen Castle,
Laura Jordan,
Laura Lee",Conference Proceeding,Conference Paper,2020-09-01,"Innopolis University, Institut d’Électronique et des Technologies du numéRique, Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",1
84926162377,Step counting on smartphones using advanced zero-crossing and linear regression,"Daniel Johns,
Jack Lee,
Jack Jordan,
Daniel White",Conference Proceeding,Conference Paper,2015-01-01,"Ajou University, Innopolis University",1
85059886103,Stereo vision-based optimal path planning with stochastic maps for mobile robot navigation,"Bruce Oscar,
Robbin Black",Book Series,Conference Paper,2019-01-01,Innopolis University,1
85060999092,Stiffness Analysis for Anthropomorphic Platform,"Michael White,
Jack Jordan",Conference Proceeding,Conference Paper,2018-12-26,Innopolis University,1
85127097709,Stiffness Modeling for Gravity Compensators,"Jack Lee,
Bruce White",Book Series,Book Chapter,2022-01-01,"IMT Atlantique, Innopolis University",4
85092404959,Stiffness Modeling of Planar Robotic Manipulators: Model Reduction and Identifiability of Parameters,"Michael White,
Daniel Black,
Michael Lee,
Jack White,
Bruce White",Book Series,Book Chapter,2021-01-01,"Laboratoire des Sciences du Numérique de Nantes, IMT Atlantique, Innopolis University",3
85074417707,Stiffness Parameters Idenification for Walking Robot,"Daniel Johns,
Bruce Black",Conference Proceeding,Conference Paper,2019-09-01,Innopolis University,1
85103266742,Stiffness analisys of the Tripteron parallel manipulator,"Jack Castle,
Robbin Jordan,
Michael Lee,
Laura Castle",Conference Proceeding,Conference Paper,2020-12-03,Innopolis University,1
85090382494,Stiffness analysis of a new tensegrity mechanism based on planar dual-triangles,"Laura White,
Michael Black,
Bruce White,
Stephen Castle",Conference Proceeding,Conference Paper,2020-01-01,"Laboratoire des Sciences du Numérique de Nantes, IMT Atlantique, CNRS Centre National de la Recherche Scientifique, Innopolis University",1
85057068021,Stiffness analysis of parallel manipulator navaro with dual actuation modes,"Robbin Black,
Robbin Johns,
Bruce Johns",Conference Proceeding,Conference Paper,2018-10-19,"CNRS Centre National de la Recherche Scientifique, IMT Atlantique, Innopolis University",1
85118613106,Stiffness model reduction for manipulators with double encoders: Algebraic approach,"Jack Castle,
Daniel Black",Journal,Article,2021-01-01,Innopolis University,3
85072312814,Stiffness modeling for anthropomorphic robots,"Daniel Black,
Laura Black",Journal,Article,2019-01-01,Innopolis University,3
85077550491,Stiffness modeling of 3RRR parallel spherical manipulator,"Laura Oscar,
Stephen Johns,
Michael Jordan",Conference Proceeding,Conference Paper,2019-01-01,Innopolis University,4
85078893116,Stiffness modeling of NAVARO II transmission system,"Stephen Johns,
Jack Johns,
Stephen Black",Conference Proceeding,Conference Paper,2019-09-01,"Laboratoire des Sciences du Numérique de Nantes, Innopolis University",3
85053028500,Stiffness modelling of serial under-constrained manipulators using matrix structural analysis,"Laura Castle,
Stephen Black",Conference Proceeding,Conference Paper,2018-01-01,"Laboratoire des Sciences du Numérique de Nantes, Innopolis University",1
84987719401,Stiffness of serial and quasi-serial manipulators: Comparison analysis,"Daniel Lee,
Robbin Lee,
Jack Jordan,
Michael Johns,
Michael Johns",Conference Proceeding,Conference Paper,2016-09-01,"IMT Atlantique, Prince of Songkla University, Innopolis University, Laboratoire des Sciences du Numérique de Nantes, CNRS Centre National de la Recherche Scientifique",1
85087845246,Stimulus classification using chimera-like states in a spiking neural network,"Michael Lee,
Daniel Lee,
Daniel Oscar,
Michael Castle",Journal,Article,2020-10-01,"Universidad Politécnica de Madrid, Lobachevsky State University of Nizhni Novgorod, Innopolis University",1
85122006091,Stochastic Properties of an Inverted Pendulum on a Wheel on a Soft Surface,Bruce Black,Conference Proceeding,Conference Paper,2021-01-01,"Innopolis University, Institute of Mathematics with Computer Center of the Ufa Science Center of the Russian Academy of Sciences",1
85113152429,Stochastic memristive interface for neural signal processing,"Stephen White,
Laura White,
Robbin Black,
Michael Johns,
Laura Johns,
Daniel Black,
Stephen White,
Laura Black,
Robbin Castle",Journal,Article,2021-08-02,"Innopolis University, Universidad Politécnica de Madrid, Immanuel Kant Baltic Federal University, Lobachevsky State University of Nizhni Novgorod",2
85096406493,Stochastic transitions between in-phase and anti-phase synchronization in coupled map-based neural oscillators,"Jack White,
Bruce Oscar,
Daniel White",Journal,Article,2021-04-01,"Universidad Politécnica de Madrid, Innopolis University, Ural Federal University",1
85129920558,Strengthening preparedness against global health threats: A paradigm shift based on One Health approaches,"Robbin Castle,
Daniel Oscar,
Daniel White,
Daniel Jordan,
Jack White,
Bruce Oscar,
Laura Castle,
Robbin Castle,
Bruce Black,
Jack Castle,
Daniel White,
Michael Jordan,
Laura Lee,
Jack Lee,
Daniel Oscar,
Bruce Johns,
Daniel White,
Bruce White,
Daniel Jordan,
Stephen Castle,
Jack Oscar",Journal,Article,2022-06-01,"Institute for International Studies (ISPI), Istituto Superiore Di Sanita, Innopolis University, Centro Universitario Internazionale, UK Health Security Agency, Alisei: Italy's Life Science Cluster",1
85068565386,Structural properties of brain functional network during Schulte table solving,"Stephen Johns,
Laura Black,
Bruce Oscar,
Bruce Johns",Conference Proceeding,Conference Paper,2019-01-01,Innopolis University,4
85068549602,Study of EEG characteristics during the observation of an educational material,"Laura Black,
Laura Oscar,
Jack White,
Stephen Black,
Jack Black",Conference Proceeding,Conference Paper,2019-01-01,"Yuri Gagarin State Technical University of Saratov, Innopolis University",4
85091017890,Study of orientation control for a wheeled jumping robot in the flight phase of motion,"Jack Lee,
Daniel White,
Daniel Oscar",Journal,Article,2019-01-01,"Southwest State University, Innopolis University",4
85082438593,Study of sensory information processing depending on visual stimulus complexity based on multichannel EEG signals,"Jack Jordan,
Stephen Oscar,
Robbin Castle,
Robbin Castle",Journal,Article,2020-01-01,"Saratov State University, Innopolis University",4
85077782862,Study of the Elementary School Students' Attention Functioning on the Basis of the Brain-Computer Interface,"Michael Lee,
Laura Black,
Michael Castle",Conference Proceeding,Conference Paper,2019-09-01,"Saratov State University, Innopolis University",1
85091147995,Study of the work of the length correction system for a crawling robot changing its configuration,"Jack Oscar,
Bruce Lee,
Jack Lee",Journal,Article,2020-01-01,"Southwest State University, Innopolis University",4
85081156124,Study on Elastic Elements Allocation for Energy-Efficient Robotic Cheetah Leg,"Bruce Black,
Stephen Black,
Daniel Jordan,
Michael Oscar,
Laura Lee,
Laura Lee",Conference Proceeding,Conference Paper,2019-11-01,"Innopolis University, Universiteit Twente, Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",2
85084185793,Studying of human's mental state during visual information processing with combined EEG and fNIRS,"Laura Oscar,
Laura White,
Bruce Johns",Conference Proceeding,Conference Paper,2020-01-01,Innopolis University,4
85060600432,Studying text complexity in Russian academic corpus with multi-level annotation,"Robbin Johns,
Jack Johns,
Daniel Black,
Robbin Oscar",Conference Proceeding,Conference Paper,2018-01-01,"Kazan Federal University, Innopolis University",4
85124707958,Subresonant solutions of the linear oscillator equation,"Michael White,
Bruce Lee",Conference Proceeding,Conference Paper,2021-01-01,"Ufa State Petroleum Technological University, Innopolis University",1
85077085457,Success stories on real pilots,"Jack Castle,
Bruce Black,
Stephen White,
Bruce Lee,
Jack Oscar,
Michael Black,
Michael Jordan,
Stephen Johns,
Bruce White,
Bruce Black,
Stephen Black,
Jack Oscar,
Jack Black,
Stephen Jordan,
Jack Lee,
Robbin White,
Jack Lee,
Robbin Johns,
Robbin Johns,
Michael Jordan,
Laura Oscar,
Laura Oscar,
Stephen Oscar,
Daniel Johns,
Robbin Lee,
Bruce Black,
Robbin Black,
Laura Oscar,
Stephen White,
Stephen Castle,
Bruce Castle,
Laura Lee,
Laura Black,
Robbin Castle,
Bruce Lee,
Laura Castle,
Jack White,
Stephen White,
Bruce Jordan,
Jack Castle,
Laura Lee,
Michael Lee,
Laura Jordan,
Bruce Castle,
Bruce Johns,
Stephen Jordan,
Laura White,
Stephen Castle,
Michael Oscar,
Jack Johns,
Laura Black,
Bruce Black,
Jack White,
Daniel Castle,
Michael Jordan,
Michael Castle,
Laura Jordan,
Stephen Johns,
Laura Castle,
Michael Oscar,
Laura Black,
Laura Black,
Daniel White,
Jack White,
Robbin White,
Daniel Johns,
Daniel Jordan,
Laura Oscar,
Laura Jordan,
Jack Johns,
Bruce Johns,
Stephen Jordan,
Laura Oscar,
Bruce Black,
Robbin White,
Jack White,
Bruce Lee,
Stephen White,
Stephen Jordan,
Daniel Jordan",Book,Book Chapter,2018-08-31,"AITIA International Informatics, Inc., IK4-Ikerlan Technology Research Centre, Fortum Oil and Gas Oy, Innopolis University, ADIRA - METAL FORMING SOLUTIONS, S.A., Wapice, CONSORZIO INTERUNIVERSITARIO NAZIONALE PER L'INFORMATICA, Budapest University of Technology and Economics, Fundación Tekniker, Jozef Stefan Institute, Mondragon Unibertsitatea, Technische Universiteit Eindhoven, Sirris, Acciona Construcción S.A., Institute for Systems and Computer Engineering, Technology and Science, XLAB, Goizper, 3E, Philips Healthcare Nederland, Philips Consumer Lifestyle B.V., VTT Technical Research Centre of Finland, Koniker, Royal Philips, Fagor Arrasate S. Coop., Instituto de Desenvolvimento de Novas Tecnologias, Ansaldo STS, Instituto Superior de Engenharia do Porto, STILL GmbH, Lapin ammattikorkeakoulu",1
85012082486,Summarisation of weighted networks,"Daniel White,
Jack Johns,
Robbin Johns",Journal,Article,2017-09-03,"Helsingin Yliopisto, Temple University, Innopolis University",2
85106416182,Survey on Blockchain Applications for Healthcare: Reflections and Challenges,"Jack Black,
Laura Johns,
Bruce Castle,
Daniel White,
Bruce Jordan,
Laura Lee,
Stephen Black,
Laura Black",Book Series,Conference Paper,2021-01-01,Innopolis University,4
85099689188,Survey on Copyright Laws about Music Generated by Artificial Intelligence,"Daniel Johns,
Michael White,
Robbin Castle",Conference Proceeding,Conference Paper,2020-12-01,Innopolis University,1
85013119692,Swing leg trajectory optimization for a humanoid robot locomotion,"Laura Castle,
Robbin Jordan,
Laura Lee",Conference Proceeding,Conference Paper,2016-01-01,Innopolis University,1
85076624205,Symmetry broken states in an ensemble of globally coupled pendulums,"Robbin Oscar,
Daniel Lee,
Bruce Black,
Bruce Black",Journal,Article,2020-01-15,"Institute of Applied Physics of the Russian Academy of Sciences, Innopolis University, Lobachevsky State University of Nizhni Novgorod",2
85100888792,Synchronization in a Network of Spiking Neural Oscillators with Plastic Connectivity,"Bruce Lee,
Stephen Jordan,
Robbin Johns,
Jack Oscar,
Bruce Jordan",Journal,Article,2020-09-01,"University of Innopolis, Samara State Medical University, Lobachevsky State University of Nizhni Novgorod",4
85078300250,Synchronization in coupled neural network with inhibitory coupling,"Laura Castle,
Laura Castle",Journal,Article,2019-01-01,Innopolis University,4
85071495670,Synchronization in ensembles of delay-coupled nonidentical neuronlike oscillators,"Michael Jordan,
Jack Black,
Bruce Oscar,
Laura Castle",Journal,Article,2019-10-01,"Saratov State University, Kotel'nikov Institute of Radio Engineering and Electronics of Russian Academy of Sciences, Saratov Branch, Saratov State Medical University named after V. I. Razumovsky, Innopolis University",1
85126541787,Synchronization in two topologies in the neuron-astrocyte network,"Daniel Jordan,
Bruce Johns,
Bruce Jordan",Conference Proceeding,Conference Paper,2021-01-01,"Immanuel Kant Baltic Federal University, Lobachevsky State University of Nizhni Novgorod",1
85103420591,Synchronization of interacted spiking neuronal networks with inhibitory coupling,"Michael White,
Daniel Johns,
Robbin Johns,
Robbin Johns",Journal,Article,2021-05-01,"Saratov State Medical University named after V. I. Razumovsky, Universidad Politécnica de Madrid, Innopolis University",1
77958072038,Synthesis and biological evaluation of 3-substituted-benzofuran-2- carboxylic esters as a novel class of ischemic cell death inhibitors,"Daniel Black,
Jack Johns,
Laura Jordan,
Daniel Jordan,
Jack Lee,
Laura Johns",Journal,Article,2010-11-15,"Chungnam National University, Korea Research Institute Chemical Technology",3
85090491167,Synthesizing data using variational autoencoders for handling class imbalanced deep learning,"Michael Castle,
Laura Johns,
Laura Jordan,
Daniel Oscar",Book Series,Conference Paper,2020-01-01,"Khwaja Fareed University of Engineering &amp; Information Technology, Università degli Studi di Messina, Innopolis University",4
85096068215,System for monitoring and adjusting the learning process of primary schoolchildren based on the EEG data analysis,"Daniel Johns,
Michael Black,
Daniel White,
Bruce Lee,
Michael Castle",Journal,Article,2020-10-01,"Saratov State University, Innopolis University",4
85127464619,Systematizing the Meta-Analytical Process in Software Engineering,"Stephen Jordan,
Laura Black,
Daniel Johns",Conference Proceeding,Conference Paper,2021-11-19,"Innopolis University, Norges Teknisk-Naturvitenskapelige Universitet",1
84964413078,Systems for player reputation with NPC agents,"Bruce Johns,
Jack Lee",Conference Proceeding,Conference Paper,2015-11-04,Innopolis University,1
85056297733,TACASHI: Trust-Aware Communication Architecture for Social Internet of Vehicles,"Stephen Lee,
Michael Oscar,
Daniel Jordan,
Stephen Jordan,
Laura Castle,
Jack Johns,
Bruce Lee,
Robbin Johns",Journal,Article,2019-08-01,"Université d'Avignon et des Pays du Vaucluse, Innopolis University, Université de Ghardaia, Universitat Politècnica de València, Università degli Studi Roma Tre, Université Amar Telidji Laghouat",1
85122610838,THE VIRTUES NEEDED BY EXPERTS IN ACTION,"Robbin Lee,
Robbin Jordan",Journal,Article,2021-01-01,"Centro Universitario Internazionale, Innopolis University",3
85122577449,THROUGH VIRTUES TO KNOWLEDGE: ON THE FOUNDATIONS OF ARETAIC APPROACH IN EPISTEMOLOGY,Stephen White,Journal,Article,2021-01-01,"Kazan Federal University, Innopolis University",3
